date,stock,value,change
2007-06-05,MSFT,24.692998,-0.948329562898761
2007-06-05,IBM,88.21810699999999,-3.24073378722579
2007-06-05,SBUX,13.098410000000001,-1.53900358898523
2007-06-05,AAPL,16.229054,0.7907361698346509
2007-06-05,GSPC,1530.949951,-0.886374240460071
2007-06-06,MSFT,24.458827,-2.2119499025852702
2007-06-06,IBM,85.359193,-0.595646446657491
2007-06-06,SBUX,12.896825,-2.52220216991391
2007-06-06,AAPL,16.357383,0.34778179370135603
2007-06-06,GSPC,1517.380005,-1.75697807484948
2007-06-07,MSFT,23.91781,1.4517173604104998
2007-06-07,IBM,84.85075400000001,1.24754106486785
2007-06-07,SBUX,12.571541,0.8381947765989821
2007-06-07,AAPL,16.414271,0.338522496673772
2007-06-07,GSPC,1490.719971,1.1370393722323
2007-06-08,MSFT,24.265029000000002,-0.0998309130394886
2007-06-08,IBM,85.909302,0.145533716476946
2007-06-08,SBUX,12.676915,-0.4698225080786621
2007-06-08,AAPL,16.469837,-3.45409611521959
2007-06-08,GSPC,1507.670044,0.0961716395288448
2007-06-11,MSFT,24.240804999999998,-0.566288949562527
2007-06-11,IBM,86.034329,-0.85255270602505
2007-06-11,SBUX,12.617356,0.726213954809558
2007-06-11,AAPL,15.900953,0.158084864473223
2007-06-11,GSPC,1509.119995,-1.06817185203354
2007-06-12,MSFT,24.103532,1.80904192796308
2007-06-12,IBM,85.300841,0.7621718524439821
2007-06-12,SBUX,12.708985,0.108151831165118
2007-06-12,AAPL,15.92609,-2.39242023622873
2007-06-12,GSPC,1493.0,1.5184222371064902
2007-06-13,MSFT,24.539575,0.427774319644909
2007-06-13,IBM,85.95098,0.7079093222671721
2007-06-13,SBUX,12.72273,-0.576165649982356
2007-06-13,AAPL,15.545070999999998,1.06382273841013
2007-06-13,GSPC,1515.670044,0.481630354106281
2007-06-14,MSFT,24.644548999999998,-0.0982975991972962
2007-06-14,IBM,86.559435,1.19402697117883
2007-06-14,SBUX,12.649426,0.57950455617512
2007-06-14,AAPL,15.710443,1.4736821870649999
2007-06-14,GSPC,1522.969971,0.652676230607045
2007-06-15,MSFT,24.620324,0.065596212300048
2007-06-15,IBM,87.592978,0.228381320703585
2007-06-15,SBUX,12.72273,-0.3961178143370189
2007-06-15,AAPL,15.941965,3.80913519757446
2007-06-15,GSPC,1532.910034,-0.12133686640086601
2007-06-18,MSFT,24.636474,-0.163883029690048
2007-06-18,IBM,87.793024,1.1107932675835401
2007-06-18,SBUX,12.672333,-0.25307100121186
2007-06-18,AAPL,16.549216,-1.14317802124282
2007-06-18,GSPC,1531.050049,0.173077424982344
2007-06-19,MSFT,24.596099,-1.4773440292299997
2007-06-19,IBM,88.76822299999999,-0.46948444602749295
2007-06-19,SBUX,12.640263000000001,-0.9786188784204841
2007-06-19,AAPL,16.360029,-1.70628670646
2007-06-19,GSPC,1533.699951,-1.3601086044502402
2007-06-20,MSFT,24.23273,0.699764327007311
2007-06-20,IBM,88.35146999999999,0.566036988405511
2007-06-20,SBUX,12.516563,-3.87993892572586
2007-06-20,AAPL,16.08088,1.93335812467975
2007-06-20,GSPC,1512.839966,0.618041247596184
2007-06-21,MSFT,24.402302,-2.41561636275134
2007-06-21,IBM,88.85157199999999,-2.02626240535171
2007-06-21,SBUX,12.030928,-2.74180844569928
2007-06-21,AAPL,16.391780999999998,-0.726394526622843
2007-06-21,GSPC,1522.189941,-1.28958163966741
2007-06-22,MSFT,23.812835999999997,0.0
2007-06-22,IBM,87.05120600000001,0.631937253115145
2007-06-22,SBUX,11.701063000000001,0.4698462011528429
2007-06-22,AAPL,16.272712,-0.536591565069177
2007-06-22,GSPC,1502.560059,-0.32079043836742105
2007-06-25,MSFT,23.812835999999997,0.101730848018261
2007-06-25,IBM,87.601315,0.21884260527368
2007-06-25,SBUX,11.756039999999999,0.42869027325528203
2007-06-25,AAPL,16.185394,-2.19878490446386
2007-06-25,GSPC,1497.73999,-0.323819556957953
2007-06-26,MSFT,23.837061,1.18563693737245
2007-06-26,IBM,87.793024,0.0949380670609983
2007-06-26,SBUX,11.806436999999999,1.39696675635502
2007-06-26,AAPL,15.829512,1.87212341100597
2007-06-26,GSPC,1492.890015,0.9009338172845942
2007-06-27,MSFT,24.119682,-0.133915530063785
2007-06-27,IBM,87.876373,0.493215622360743
2007-06-27,SBUX,11.971369000000001,1.2246469054625402
2007-06-27,AAPL,16.12586,-1.09114800699001
2007-06-27,GSPC,1506.339966,-0.0418235600342548
2007-06-28,MSFT,24.087382,-1.2068393318958501
2007-06-28,IBM,88.309793,-0.6606866352863
2007-06-28,SBUX,12.117975999999999,-0.793952719497053
2007-06-28,AAPL,15.949902999999999,1.22761248140506
2007-06-28,GSPC,1505.709961,-0.156735696855767
2007-06-29,MSFT,23.796685999999998,0.91618639671086
2007-06-29,IBM,87.726342,-0.22802614977380897
2007-06-29,SBUX,12.021765,-0.724086687770066
2007-06-29,AAPL,16.145706,-0.6391420728211079
2007-06-29,GSPC,1503.349976,1.0696164071379202
2007-07-02,MSFT,24.014708,0.9414938545161692
2007-07-02,IBM,87.526303,1.49509570854376
2007-07-02,SBUX,11.934717,1.19002402821953
2007-07-02,AAPL,16.042512,4.87382524632054
2007-07-02,GSPC,1519.430054,0.35802510195708503
2007-07-03,MSFT,24.240804999999998,-0.0999348000200541
2007-07-03,IBM,88.834905,1.37924614204292
2007-07-03,SBUX,12.076742999999999,-0.0758731058531337
2007-07-03,AAPL,16.824396,4.387824680303529
2007-07-03,GSPC,1524.869995,0.0347589631731204
2007-07-05,MSFT,24.21658,-0.066689846377976
2007-07-05,IBM,90.06015699999999,0.906983761975891
2007-07-05,SBUX,12.06758,0.797260096887702
2007-07-05,AAPL,17.562621,-0.3389812944206861
2007-07-05,GSPC,1525.400024,0.330399693241388
2007-07-06,MSFT,24.200429999999997,-0.33366349275612
2007-07-06,IBM,90.876988,-0.055028232229693996
2007-07-06,SBUX,12.163789999999999,-0.7909541351832041
2007-07-06,AAPL,17.503087,-1.48903447717537
2007-07-06,GSPC,1530.439941,0.0921326582132033
2007-07-09,MSFT,24.119682,-1.8078347799112902
2007-07-09,IBM,90.82698,-0.312016319380005
2007-07-09,SBUX,12.06758,-0.873199100399578
2007-07-09,AAPL,17.24246,1.54990645186359
2007-07-09,GSPC,1531.849976,-1.41854498419889
2007-07-10,MSFT,23.683638000000002,0.5455158536032451
2007-07-10,IBM,90.543585,0.43266234708953405
2007-07-10,SBUX,11.962206,-0.45958914267151796
2007-07-10,AAPL,17.509701999999997,0.0302232442334012
2007-07-10,GSPC,1510.119995,0.572140957579993
2007-07-11,MSFT,23.812835999999997,1.9667669991092198
2007-07-11,IBM,90.935333,0.164986474509307
2007-07-11,SBUX,11.907229,-0.11543407790341802
2007-07-11,AAPL,17.514994,1.2689813082436499
2007-07-11,GSPC,1518.76001,1.9054979594834098
2007-07-12,MSFT,24.281179,-0.831392907238984
2007-07-12,IBM,91.085364,-0.622254745559342
2007-07-12,SBUX,11.893483999999999,0.42372781600411796
2007-07-12,AAPL,17.737256,2.7299149315993603
2007-07-12,GSPC,1547.699951,0.310140799377718
2007-07-13,MSFT,24.079307,0.704227077631427
2007-07-13,IBM,90.51858100000001,0.976063687962593
2007-07-13,SBUX,11.94388,0.0383627430952019
2007-07-13,AAPL,18.221467999999998,0.268639167821154
2007-07-13,GSPC,1552.5,-0.191947181964578
2007-07-16,MSFT,24.24888,2.4975050394080003
2007-07-16,IBM,91.4021,1.0122130673146499
2007-07-16,SBUX,11.948462,-0.8052166044466519
2007-07-16,AAPL,18.270418,0.586538304706547
2007-07-16,GSPC,1549.52002,-0.00968203043933012
2007-07-17,MSFT,24.854497,0.454839218834333
2007-07-17,IBM,92.32728399999999,0.279864184026023
2007-07-17,SBUX,11.852250999999999,2.43525048532975
2007-07-17,AAPL,18.377581,-0.568720116102319
2007-07-17,GSPC,1549.369995,-0.206532397705304
2007-07-18,MSFT,24.967545,1.90814915923852
2007-07-18,IBM,92.585675,4.30320349233291
2007-07-18,SBUX,12.140883,4.56603527107542
2007-07-18,AAPL,18.273064,1.3611400912293499
2007-07-18,GSPC,1546.170044,0.44690504946815995
2007-07-19,MSFT,25.443963,-1.11075857168948
2007-07-19,IBM,96.569825,-0.9062685989127509
2007-07-19,SBUX,12.69524,-0.0360765137169577
2007-07-19,AAPL,18.521786,2.6785753814453996
2007-07-19,GSPC,1553.079956,-1.2220864693202
2007-07-20,MSFT,25.161342,0.0962786484123054
2007-07-20,IBM,95.694643,1.3674757112579399
2007-07-20,SBUX,12.690660000000001,1.69674390457235
2007-07-20,AAPL,19.017906,-0.0347830092335089
2007-07-20,GSPC,1534.099976,0.48692849989328896
2007-07-23,MSFT,25.185567000000002,-1.25040663170299
2007-07-23,IBM,97.003244,-0.180442419018475
2007-07-23,SBUX,12.905988,0.425988308682762
2007-07-23,AAPL,19.011291,-6.1308303576017
2007-07-23,GSPC,1541.569946,-1.9804425403607402
2007-07-24,MSFT,24.870645,-0.292207942335228
2007-07-24,IBM,96.828209,1.6613588298426598
2007-07-24,SBUX,12.960966,-1.16649484305414
2007-07-24,AAPL,17.845741,1.75698504197724
2007-07-24,GSPC,1511.040039,0.46656123054592497
2007-07-25,MSFT,24.797971,-2.37707351137721
2007-07-25,IBM,98.43687299999999,-1.32938192784731
2007-07-25,SBUX,12.809777,-1.89555993051246
2007-07-25,AAPL,18.159288,6.36747982630157
2007-07-25,GSPC,1518.089966,-2.3338492970448903
2007-07-26,MSFT,24.208505,-1.9679777830146798
2007-07-26,IBM,97.128271,-0.78091166679988
2007-07-26,SBUX,12.56696,-1.82281952039316
2007-07-26,AAPL,19.315576999999998,-1.47260938671415
2007-07-26,GSPC,1482.660034,-1.5991584352640602
2007-07-27,MSFT,23.732087,0.0340256632297092
2007-07-27,IBM,96.369785,-0.951397785104532
2007-07-27,SBUX,12.337887,0.185663882316316
2007-07-27,AAPL,19.031133999999998,-1.68230122282783
2007-07-27,GSPC,1458.949951,1.02540069930061
2007-07-30,MSFT,23.740161999999998,-1.3945608290288898
2007-07-30,IBM,95.452925,-3.3793181298530097
2007-07-30,SBUX,12.360794,-1.11193504236055
2007-07-30,AAPL,18.710973000000003,-6.837308781323121
2007-07-30,GSPC,1473.910034,-1.26466429904229
2007-07-31,MSFT,23.409091,1.0693324230317198
2007-07-31,IBM,92.227267,1.25621308934592
2007-07-31,SBUX,12.22335,1.94902379462259
2007-07-31,AAPL,17.431646,2.45902194204723
2007-07-31,GSPC,1455.27002,0.724266895843837
2007-08-01,MSFT,23.659412,0.750859742414557
2007-08-01,IBM,93.385838,1.06212250298593
2007-08-01,SBUX,12.461586,-1.02941150508451
2007-08-01,AAPL,17.860294,1.10369963674729
2007-08-01,GSPC,1465.810059,0.43592905920971997
2007-08-02,MSFT,23.837061,-1.8970249730031699
2007-08-02,IBM,94.37771,-1.1834351564580101
2007-08-02,SBUX,12.333305000000001,-2.26597817859852
2007-08-02,AAPL,18.057418,-3.3995170295110695
2007-08-02,GSPC,1472.199951,-2.65859892016802
2007-08-03,MSFT,23.384866,2.00276965452786
2007-08-03,IBM,93.260811,1.78746998029
2007-08-03,SBUX,12.053835000000001,2.20448512859185
2007-08-03,AAPL,17.443553,2.57868910078123
2007-08-03,GSPC,1433.060059,2.4151105728360895
2007-08-06,MSFT,23.853210999999998,0.0338486923206986
2007-08-06,IBM,94.92782,-0.31609490242164695
2007-08-06,SBUX,12.319560000000001,0.85534710655251
2007-08-06,AAPL,17.893368,-0.16265803061781198
2007-08-06,GSPC,1467.670044,0.615936602164516
2007-08-07,MSFT,23.861285000000002,1.52284338416812
2007-08-07,IBM,94.627758,-0.13258371819398
2007-08-07,SBUX,12.424935000000001,2.21238179515627
2007-08-07,AAPL,17.864263,-0.755396402303299
2007-08-07,GSPC,1476.709961,1.4071841830015301
2007-08-08,MSFT,24.224655,-2.33333766776038
2007-08-08,IBM,94.502297,-1.9915029155323
2007-08-08,SBUX,12.699822,1.1904733782883001
2007-08-08,AAPL,17.729317,-5.6861412089366
2007-08-08,GSPC,1497.48999,-2.9649629911716495
2007-08-09,MSFT,23.659412,-2.01365105776931
2007-08-09,IBM,92.620281,1.7249127110724198
2007-08-09,SBUX,12.85101,-0.0356470036207267
2007-08-09,AAPL,16.721203,-1.0997653697524
2007-08-09,GSPC,1453.089966,0.0378537470404599
2007-08-10,MSFT,23.182994,-0.278648219466395
2007-08-10,IBM,94.2179,0.0621442422299735
2007-08-10,SBUX,12.846428999999999,-0.8202590774447991
2007-08-10,AAPL,16.537309,2.23200159106901
2007-08-10,GSPC,1453.640015,-0.0495288374405397
2007-08-13,MSFT,23.118395,-0.9113132637451741
2007-08-13,IBM,94.276451,-0.585569348595863
2007-08-13,SBUX,12.741055000000001,-2.3732493109872
2007-08-13,AAPL,16.906422,-2.9423316181271297
2007-08-13,GSPC,1452.920044,-1.81565428248714
2007-08-14,MSFT,22.907714000000002,-0.601347650839357
2007-08-14,IBM,93.724397,-0.731815857935048
2007-08-14,SBUX,12.438678,-2.13628007735227
2007-08-14,AAPL,16.408979000000002,-3.32984154589995
2007-08-14,GSPC,1426.540039,-1.39078381661883
2007-08-15,MSFT,22.769959,-1.0320308437973
2007-08-15,IBM,93.038507,-1.38452028255354
2007-08-15,SBUX,12.172953,0.15055508716743699
2007-08-15,AAPL,15.862585999999999,-2.37698317285719
2007-08-15,GSPC,1406.699951,0.324878734569592
2007-08-16,MSFT,22.534966,1.58216790741996
2007-08-16,IBM,91.75036999999999,1.10310835803714
2007-08-16,SBUX,12.19128,0.338217151931545
2007-08-16,AAPL,15.485535,4.2802331336954
2007-08-16,GSPC,1411.27002,2.4566468860438304
2007-08-17,MSFT,22.891507,0.0353974074314916
2007-08-17,IBM,92.762476,-1.5148787102233099
2007-08-17,SBUX,12.232513,0.786510506876218
2007-08-17,AAPL,16.148352,0.13107219857482
2007-08-17,GSPC,1445.939941,-0.0269646054407003
2007-08-20,MSFT,22.89961,-0.6723302274580171
2007-08-20,IBM,91.357237,-0.164804677707138
2007-08-20,SBUX,12.328723,1.6350841851179498
2007-08-20,AAPL,16.169518,4.37735373435373
2007-08-20,GSPC,1445.550049,0.108605440613151
2007-08-21,MSFT,22.745649,0.5343791245525711
2007-08-21,IBM,91.206676,0.880409236709825
2007-08-21,SBUX,12.530308,0.6946996035532349
2007-08-21,AAPL,16.877315,3.8723872843518103
2007-08-21,GSPC,1447.119995,1.17128856339243
2007-08-22,MSFT,22.867197,0.283484678948622
2007-08-22,IBM,92.009668,1.31817995474127
2007-08-22,SBUX,12.617356,-0.0726221880400232
2007-08-22,AAPL,17.53087,-1.08671161214475
2007-08-22,GSPC,1464.069946,-0.107231625393946
2007-08-23,MSFT,22.932022,1.80212194110053
2007-08-23,IBM,93.222521,1.6061022421824398
2007-08-23,SBUX,12.608193,0.25435841599188
2007-08-23,AAPL,17.34036,3.22728593870023
2007-08-23,GSPC,1462.5,1.15350393162393
2007-08-24,MSFT,23.345285,-1.11072535631928
2007-08-24,IBM,94.71977,0.17661993900534
2007-08-24,SBUX,12.640263000000001,-0.7973884720594691
2007-08-24,AAPL,17.899983,-2.25425353755922
2007-08-24,GSPC,1479.369995,-0.8503590070447551
2007-08-27,MSFT,23.085983,-1.9655996454645202
2007-08-27,IBM,94.887064,-1.26939642689334
2007-08-27,SBUX,12.539471,-1.7902828596198501
2007-08-27,AAPL,17.496472,-4.10585059662315
2007-08-27,GSPC,1466.790039,-2.34730623228618
2007-08-28,MSFT,22.632205,2.36304858496996
2007-08-28,IBM,93.682571,2.29464347215663
2007-08-28,SBUX,12.314979,2.2321434734074703
2007-08-28,AAPL,16.778093,5.724643438321639
2007-08-28,GSPC,1432.359985,2.19218809020275
2007-08-29,MSFT,23.167015,-0.48967896813636796
2007-08-29,IBM,95.832252,0.69826492233533
2007-08-29,SBUX,12.589867,-0.473070922830242
2007-08-29,AAPL,17.738579,1.61843290829553
2007-08-29,GSPC,1463.76001,-0.418100983644171
2007-08-30,MSFT,23.053570999999998,0.9841815829747149
2007-08-30,IBM,96.50141500000001,1.14414488119164
2007-08-30,SBUX,12.530308,0.731258960274568
2007-08-30,AAPL,18.025666,1.6367051292307202
2007-08-30,GSPC,1457.640015,1.12167440738104
2007-08-31,MSFT,23.28046,0.278452401713708
2007-08-31,IBM,97.605531,1.28545686616878
2007-08-31,SBUX,12.621936999999999,0.6170605985436179
2007-08-31,AAPL,18.320693,4.10167344652301
2007-08-31,GSPC,1473.98999,1.04682217007457
2007-09-04,MSFT,23.345285,-1.14543472054421
2007-09-04,IBM,98.860208,-0.26229360148625197
2007-09-04,SBUX,12.699822,-1.01010077149112
2007-09-04,AAPL,19.072148000000002,-5.133186885923901
2007-09-04,GSPC,1489.420044,-1.15011242590743
2007-09-05,MSFT,23.07788,1.5098310590054198
2007-09-05,IBM,98.600904,-0.22055882976488603
2007-09-05,SBUX,12.571541,0.510207937117648
2007-09-05,AAPL,18.093139,-1.27961212258416
2007-09-05,GSPC,1472.290039,0.42518864042929
2007-09-06,MSFT,23.426317,-1.62573143699883
2007-09-06,IBM,98.383431,-1.75990406352061
2007-09-06,SBUX,12.635682000000001,-1.52284617482459
2007-09-06,AAPL,17.861617000000003,-2.3998275184156
2007-09-06,GSPC,1478.550049,-1.6908457050140802
2007-09-07,MSFT,23.045468,0.14064370487074
2007-09-07,IBM,96.651977,0.216356671110827
2007-09-07,SBUX,12.44326,-0.44182151622646293
2007-09-07,AAPL,17.432969,3.748959801397
2007-09-07,GSPC,1453.550049,-0.127281341380209
2007-09-10,MSFT,23.07788,1.58005848024168
2007-09-10,IBM,96.86109,1.33851064447033
2007-09-10,SBUX,12.388283,1.07248115013195
2007-09-10,AAPL,18.086524,-0.8923992249699331
2007-09-10,GSPC,1451.699951,1.3632320498714399
2007-09-11,MSFT,23.442524,0.0
2007-09-11,IBM,98.157586,-1.15040318941828
2007-09-11,SBUX,12.521144999999999,0.0
2007-09-11,AAPL,17.92512,1.00375897065125
2007-09-11,GSPC,1471.48999,0.0047617721137114795
2007-09-12,MSFT,23.442524,0.795021048074856
2007-09-12,IBM,97.028378,-0.0431069763940611
2007-09-12,SBUX,12.521144999999999,0.54884756945151
2007-09-12,AAPL,18.105045,0.2557574421936
2007-09-12,GSPC,1471.560059,0.841956257525752
2007-09-13,MSFT,23.628897,-0.411521536532142
2007-09-13,IBM,96.986552,-0.707201138566098
2007-09-13,SBUX,12.589867,0.5822380808311889
2007-09-13,AAPL,18.15135,1.17346643638077
2007-09-13,GSPC,1483.949951,0.020219617231548002
2007-09-14,MSFT,23.531659,-1.06749379633625
2007-09-14,IBM,96.300662,-0.529836440792075
2007-09-14,SBUX,12.66317,-1.23010273099073
2007-09-14,AAPL,18.36435,-0.28815612858610196
2007-09-14,GSPC,1484.25,-0.512041502442309
2007-09-17,MSFT,23.28046,0.696137447455924
2007-09-17,IBM,95.790426,1.8424743199283897
2007-09-17,SBUX,12.5074,1.94139469434095
2007-09-17,AAPL,18.311432,1.8134463760125301
2007-09-17,GSPC,1476.650024,2.92080075163429
2007-09-18,MSFT,23.442524,-0.898721485792228
2007-09-18,IBM,97.55534,0.0342974561925503
2007-09-18,SBUX,12.750217999999998,-0.1796596732699
2007-09-18,AAPL,18.6435,-0.106439241558715
2007-09-18,GSPC,1519.780029,0.608640712701456
2007-09-19,MSFT,23.231841,-0.871992882527035
2007-09-19,IBM,97.588799,0.162853730785237
2007-09-19,SBUX,12.727311,-1.0439204322106999
2007-09-19,AAPL,18.623656,-0.326783312578372
2007-09-19,GSPC,1529.030029,-0.6723235518613879
2007-09-20,MSFT,23.029260999999998,0.8092878012889759
2007-09-20,IBM,97.747726,-0.0684588815907632
2007-09-20,SBUX,12.594448,-0.0727542802987407
2007-09-20,AAPL,18.562797,2.73680738953294
2007-09-20,GSPC,1518.75,0.460905349794239
2007-09-21,MSFT,23.215633999999998,1.5008722139571797
2007-09-21,IBM,97.680809,-0.453844521291795
2007-09-21,SBUX,12.585285,-1.16490806525241
2007-09-21,AAPL,19.070825,2.8650674525092703
2007-09-21,GSPC,1525.75,-0.525644437162047
2007-09-24,MSFT,23.564071,1.65061885953408
2007-09-24,IBM,97.23749000000001,0.22365859094060198
2007-09-24,SBUX,12.438678,-0.22098811465334098
2007-09-24,AAPL,19.617217,3.3045564006352097
2007-09-24,GSPC,1517.72998,-0.0342629457711607
2007-09-25,MSFT,23.953024,-0.20297645925624502
2007-09-25,IBM,97.45496999999999,0.678053669299783
2007-09-25,SBUX,12.41119,2.2148399951978903
2007-09-25,AAPL,20.265479,-0.267657132604655
2007-09-25,GSPC,1517.209961,0.5411303122864181
2007-09-26,MSFT,23.904405,-0.0338975180515975
2007-09-26,IBM,98.115767,0.349527920420776
2007-09-26,SBUX,12.686078,-2.6002204936781896
2007-09-26,AAPL,20.211237,1.13241955452801
2007-09-26,GSPC,1525.420044,0.39070949824231
2007-09-27,MSFT,23.896302,-0.10173122184344599
2007-09-27,IBM,98.458709,0.0764625097816348
2007-09-27,SBUX,12.356212,-2.85501737911263
2007-09-27,AAPL,20.440113,-0.666664611883506
2007-09-27,GSPC,1531.380005,-0.30234200426301
2007-09-28,MSFT,23.871992000000002,1.05227917301581
2007-09-28,IBM,98.53399300000001,1.04413915307381
2007-09-28,SBUX,12.00344,0.45801037036050496
2007-09-28,AAPL,20.303846,1.87007427065789
2007-09-28,GSPC,1526.75,1.32896931390208
2007-10-01,MSFT,24.123192,-0.23513472014814898
2007-10-01,IBM,99.562825,-0.56288177841479
2007-10-01,SBUX,12.058417,1.06382952256502
2007-10-01,AAPL,20.683543,1.34961887332359
2007-10-01,GSPC,1547.040039,-0.0265044206784099
2007-10-02,MSFT,24.066470000000002,-0.8417520309376391
2007-10-02,IBM,99.002404,-1.65596483899522
2007-10-02,SBUX,12.186698,-0.225557406936645
2007-10-02,AAPL,20.962692,-0.33448948255310307
2007-10-02,GSPC,1546.630005,-0.455185724914213
2007-10-03,MSFT,23.863889999999998,0.8828485213433291
2007-10-03,IBM,97.362959,-0.609964000785967
2007-10-03,SBUX,12.15921,-0.075358514245573
2007-10-03,AAPL,20.892574,-1.06382775047249
2007-10-03,GSPC,1539.589966,0.21109516636067802
2007-10-04,MSFT,24.074572,0.437565411339401
2007-10-04,IBM,96.76908,0.52727172770475
2007-10-04,SBUX,12.150047,1.2066290772373
2007-10-04,AAPL,20.670313,3.3346132687976198
2007-10-04,GSPC,1542.839966,0.956029162132815
2007-10-05,MSFT,24.179914,0.0
2007-10-05,IBM,97.27931600000001,1.2639665352910199
2007-10-05,SBUX,12.296653,-0.670637774360213
2007-10-05,AAPL,21.359588000000002,4.00123822613058
2007-10-05,GSPC,1557.589966,-0.321651404372232
2007-10-08,MSFT,24.179914,0.8713140997937359
2007-10-08,IBM,98.508894,0.450035506438638
2007-10-08,SBUX,12.214186999999999,0.412602165006965
2007-10-08,AAPL,22.214236,-0.0297782016901236
2007-10-08,GSPC,1552.579956,0.8096245189449031
2007-10-09,MSFT,24.390597,0.431891847501721
2007-10-09,IBM,98.952219,0.270498229049312
2007-10-09,SBUX,12.264583,-0.8218216632395859
2007-10-09,AAPL,22.207621,-0.637434329413317
2007-10-09,GSPC,1565.150024,-0.171232978238771
2007-10-10,MSFT,24.495938,-1.05855101364152
